User,Twitter ID Number,Twitter Screename,# of Followers
1251,828815975466225665,Randompersons3,0
1253,828797374046801920,debrid2113,0
1262,828744496645042176,madisoncis150,0
1263,828744121410002944,nicole_engelsma,0
1265,828743750616748032,jdonner8,0
1267,828731295513522176,Rebekakavanaug2,0
1268,828723077655756802,zkxjks1,0
1275,828703002978578433,suralisemo,0
1276,828699661980532737,sickkick13,0
1288,828590689298612226,IsabelleRomyn,0
1291,828562693107888129,Fabian19357519,0
1292,828561439069704192,Fabiangalanmar5,0
1293,828545076422963201,SharonVos5,0
1298,828460055741755392,LoganMo10829335,0
1299,828458921438371843,Cerickson63,0
1303,828449512452534272,WierdaGarrett,0
1307,828437600193097733,Matt_77_1,0
1352,828137031737958400,shariRandall18,0
1353,828112998396989440,junoscooter,0
1364,110224620,Dareena25,0
1367,828039651696926720,Winchester_tras,0
1385,827969878212632576,Swifte13,0
1386,827966281722769408,fheofjei,0
1387,827965077387096065,doeofkkr,0
1389,827955624474472450,bethany79674751,0
1391,827953453662081024,GenemiHansen,0
1392,827952313109200897,KarenBa84949906,0
1393,827951134954442752,RosieTindell,0
1394,827950670934319110,lindaca08512506,0
1395,827946050975625217,GnoccciL,0
1396,827944268698439682,TBisneachian,0
1398,827943562499198980,GRocostin,0
1399,827941737809244160,yukasansi,0
1400,827940937418539008,yousouljanay,0
1401,827940079679176708,uyukoe,0
1402,827939425644593153,fhaodowoaosk,0
1403,827938861569417216,feoeel1,0
1407,827908484364644352,PizzaPinoEatery,0
1410,827881922663682048,kevindu88703446,0
1423,827716392334065665,elaliyoseph1,0
1424,827700248084611075,meetingreallife,0
1439,827568340679917568,Schultzpa01,0
1441,827539433666797570,JacobSpicer7,0
1452,827329580251959296,Berry358134891,0
1465,824625180181925888,JFylip,0
1475,827169199181160448,MikaylaMason5,0
1481,827145411995504642,QuestKras,0
1483,827112937210908672,bobbydallas810,0
1487,827006472013901824,dnjffn,0
1499,2743587393,lntpillips,0
1533,826739154834882560,Amanda_Miles_1,0
1537,826591324123979778,NikaL1989,0
1538,826519691455823877,JPlumbingbc,0
1553,826472608598200321,dfjcykdtgjfybjv,0
1556,826464955142643712,GGCquan2145,0
1571,826249933732855809,skylerdefolkson,0
1587,826102592795246593,melcisz706,0
1590,826075256712478720,User46019446,0
1631,825723789799518210,Jose363737,0
1632,825722047359807488,Fredstiles4,0
1633,825680726167154688,Gordoncolburn2,0
1646,825537917393199104,sweajkkat,0
1652,825502659000016900,Excercisers,0
1659,825398188622348288,Javier17566108,0
1669,825343377436704768,maddie_ventura,0
1672,825187117819187200,SavageWannabe10,0
1673,825186213418106880,georgesmithhh1,0
1675,825177407116210176,Jackjackk1414,0
1689,825056308290162688,Lauriewiersema1,0
1691,825054827155689474,T_hucydide,0
1706,824957303321300992,WandaJeanGipson,0
1712,824827907755405312,WereDela,0
1721,824765421077278720,BobbyNaer,0
1733,824698620914106374,HmontanaMontana,0
1738,824673933471408128,Juju92012495,0
1741,824666244100083712,Tsizzle440,0
1742,824661264521633794,Solophent1,0
1745,824646478543093760,NeiaL5,0
1746,824627771079086080,vander_leek,0
1748,824606453440901120,troy81375,0
1759,824440653627133952,Jexioyt,0
1760,824438469418221569,AlAlan159143639,0
1761,824436173988884481,KittensLockette,0
1766,824417279953825793,LestersLoopner,0
1772,824398884369743875,22jerrman,0
1775,824374619700346890,NicoleDietric13,0
1777,824366836166836230,Dylan52502166,0
1783,824340641501106176,Dantheman13579,0
1798,824250001047982084,lepech_m,0
1804,824146903260598273,ThomasmaJoel,0
1806,824136672048713728,m_lubby,0
1808,824129392020484098,jazminBarajas14,0
1811,824107131582484480,TammyMiersma,0
1815,824084625471500288,NikkiRae3790,0
1820,824045577482752001,Yudelmis6,0
1827,824020967630442497,Lucy42937793,0
1839,823907240767733761,Jaquie_18j1l01,0
1846,823751040289951744,alex_6166,0
1848,823597656782028802,winzk08,0
1850,823729057116385280,Dhdus5,0
1851,823721631566663680,batman21h,0
1854,823714210907623429,cstswinger,0
1856,823697049904435200,jorihartwig123,0
1859,823682116261212162,heizenbeer,0
1863,823669058092617734,wolley13356817,0
1864,823668160129798145,jarseon,0
1876,823583047849230342,Nick11111113,0
1881,823494989191770112,Torrey34974720,0
1882,823469838106578944,Ilyladybugg1,0
1887,823381930095869952,Michell91099751,0
1889,823355037288165379,jenniferlynn182,0
1892,823348106288730113,Martezmason2,0
1894,823344889878282241,Thefirst21savag,0
1897,823321637080756226,amarisapp55,0
1900,823296440130764800,Barbara47326861,0
1907,823277146923745286,rppasschier,0
1916,823205238106628096,Elisabe68144339,0
1922,823063935964168193,Dhsgrjsvs,0
1923,823057887547142144,Banana45304997,0
1925,823046519418945536,Kelli267,0
1926,823045658672332802,KatieGroulx1,0
1929,823003516948140033,haley_hahd,0
1930,822998614582722560,Ashleyf75129163,0
1939,822942231686430720,pinballguygr,0
1940,822934111883055105,NacoleKetola,0
1941,822929747890077699,_wes_hill_,0
1945,822879836721004547,katie1958o,0
1951,822725081289859072,FrankSe23615981,0
1953,822697827772067844,HarryTinker5,0
1954,822672670940663809,Gabby14405409,0
1958,822647613686157312,tgjkj7777,0
1959,822646953750200321,Shshd18188544,0
1960,822644918174810115,Ggsgshs1,0
1962,822626052593844229,theredpanda724,0
1963,822620559217401856,kae_swanson,0
1965,822618746363740162,f69353877,0
1967,822617564312465408,alan33301597,0
1972,822584321118732289,MadiD_63,0
1974,822565521195433984,dy11368494,0
1975,822565067082387456,fruc7,0
1978,822551287753506818,AustinASlachter,0
1979,822545151218372608,Yesi937705531,0
1984,822502805931966464,dawn10081962,0
1991,822349989913489408,heiwnwnzxuekene,0
1993,822271719230406656,beach_aleighya,0
1995,822239183179837440,John23250222,0
1997,822231238064951296,KristenBeaden3,0
1998,822229671966285824,TURBO43122442,0
1999,822225658961162240,KwekelLogan,0
2005,822213396309442563,Nxnxkxk1,0
2009,822197770576662528,FarnTina,0
2013,822153769030914052,gary9276g8r177,0
2014,822108988850446336,DirectedP,0
2038,821847165744119808,dougdebok1,0
2040,821834856732753920,K73463876,0
2043,821804670100324359,Mama_Stef28,0
2047,821789580177223681,Gadifabulice1,0
2051,821758794786967552,Deorai4,0
2062,821581461627076608,AngelRo56908525,0
2066,821550677700841472,StevenFaWillia3,0
2067,821547407712325632,sammysbennett,0
2070,821543512684498944,CarmelRittenger,0
2071,821537324299329536,Jacobbr12784432,0
2073,821530597105553408,Devonta41774883,0
2080,821506784707878914,HunterGerman4,0
2090,821473041565642753,AprilHetrung,0
2092,821460949106393088,Howdy45117064,0
2094,821420689550884866,Dxddy_blue,0
2101,821388406618030080,ela_wardowski,0
2103,821389030726238209,timJOHN96763924,0
2108,821355815114313729,jenniferherma1,0
2124,821259947480641537,FelianuelL,0
2135,821197766546325505,Spaghetti_hoes_,0
2137,821189189546999808,bill_bloink,0
2140,821187706449432576,salmond_june,0
2142,821180072958771200,dancegirl85017,0
2145,821163201970733056,Yes72102269,0
2157,821120480455180288,BillyKern3,0
2159,821115865664028672,merce53436641,0
2160,821101663645745152,rich2ard,0
2164,821077302079586305,awilberdi,0
2168,821062204967550977,ConradRemodels,0
2169,821060947905155072,JesusMa67625218,0
2198,820807832425664512,Saltyjovani,0
2203,820781204580552705,OOpho1212,0
2206,820778772580470784,sarahparker95,0
2210,820752704024825856,Contagious_app,0
2211,820751336551616512,its__winter,0
2220,820700681279565825,6863naomi,0
2222,820692656938483712,Pool11701969,0
2223,820692163222732800,Gran64775244,0
2224,820691734514597889,Rob09467120,0
2228,820688630733803525,whadahfuk,0
2232,820660662036729856,JcCar1214,0
2233,820653022942375936,Lael331897,0
2234,820623589527420928,livesavage26,0
2240,820544890186698752,hghg82895021,0
2243,820504406563180545,MiaBuljkomia88,0
2245,820477250193817600,LayoOrtiz3,0
2247,820468730488619008,joseph_salata,0
2250,820457326880624642,linda_vanbeek,0
2253,820439758501539841,Flyer_VX,0
2256,820423054484537344,Kate85472098,0
2264,2850883606,shirodraconis,0
2267,820343062325002240,Schlong4Schlong,0
2273,820301442162556928,kenyi_tony,0
2274,820294509661712384,Trgb2,0
2283,820145868611485696,Mcarson180,0
2284,820144897676242945,Laura74603692,0
2286,820119188970737665,Terryja12511546,0
2288,820115379599118336,sassybitch2000,0
2293,820106882488696832,tinyboss315,0
2296,820096969452453888,NewMertens,0
2298,820088253705494530,northmuskdocs,0
2301,820070625951805441,Amelia_Adkinss,0
2303,820072873670963201,Morgan63795158,0
2304,820071489152106496,GaryanJerry,0
2306,820056252361375744,Chainkillerrrrr,0
2334,819726006982479872,DavidDewey18,0
2348,819692530061217792,Harry15Josh,0
2362,819649806599680000,Bdhdhc2,0
2516,1329503174,bbeach2016,0
2536,819426119413854209,wakxjcshaks,0
2538,819419557391716361,RodNewell2,0
2539,721487785568399364,bigbearlo,0
2544,819364160127508480,FaithfulScience,0
2568,819242501827600386,JeremiahCarr13,0
2591,819017359306424320,bethroel,0
2604,818987020156542976,kwjdha,0
2655,818618608595206146,wowman123r,0
2657,818609718046429184,an_JEL_ik_ah,0
2662,818575776526135297,prattrc97,0
2666,818550246057897984,JosephAnes3,0
2671,818505694387183616,4eva4eva4evaeva,0
2679,818475187725336576,bianca_babe__,0
2686,818323834969423874,lotsoflovebby,0
2688,818313725685862400,DIANELevandosk1,0
2706,818216757198516225,bob13938503,0
2710,818175962957410304,ShaneCannon24,0
2716,818155467893538816,DeezNut51642729,0
2730,817963380120125440,Djjfjdjdjd4,0
2733,817954366548307968,sarahhlyn,0
2741,817858188544507905,jjbare041504,0
2748,817790017447858176,jevisname,0
2769,817511539263602688,ada_weide,0
2770,817509890155565056,KaylieFairchil2,0
2775,817482252519084032,jfhehxh,0
2776,817470768816812032,jasminebabyis,0
2793,817374671012249602,ninaiaf,0
2800,817337516542070785,alicecol29,0
2803,817276058282196992,Michael20159291,0
2807,804442290660012036,Satan_Penguin_,0
2809,817185610133815296,Geezer114,0
2813,817159441745408000,TjTj68842151,0
2814,817152464017326080,user60466,0
2815,817123930100137989,BbbHu4,0
2817,817115585729400832,jondeen4610,0
2830,816993092016422913,hidude41,0
2832,816883266020134912,puppylove5747,0
2835,816864821370986496,KevinWi09104352,0
2843,816828721864777728,hhhuuu432,0
2848,816804183861035008,HeegJamie,0
2867,816664986600796162,DehaanCarol,0
2869,816546659597488128,Asshole42579563,0
2886,816356520040534022,Joshwil44265155,0
2895,816136618323091456,KingAqel1,0
2897,816128931191341056,EugenePitaPit,0
2904,816084689777635328,AmberDawnLoeff2,0
2933,815646227488501760,Jake62844902,0
2936,815627409433174016,Bobsmit58662741,0
2944,815427467875848194,AnnaHud43420872,0
2952,815367813451882496,Antonio3MI,0
2957,815317160889319424,jadenajones03,0
2970,751963110781489152,bnylenin2,0
2973,814993812724453376,dusten_cook,0
2975,814986418258751488,Andrew85555421,0
2976,814941025504530433,fffnjxjsnsnsn,0
2988,814697849803968512,chestnutz17,0
2989,814694072841539584,Charlie68540529,0
2991,814661715639963648,ShellyTracy6,0
3005,814365376658210816,Charger_953,0
3009,814292485723815936,reesemonet_32,0
3010,814282464835334144,DianaLeidich,0
3011,814277495113404417,DalaneyBird,0
3012,814277185951399936,nessa_koeper,0
3014,814269624418181120,kkdon232,0
3017,814235671934054401,jacobsa12957308,0
3022,814175518073311232,Jermain22308008,0
3027,813989581888647168,Desiree01319712,0
3028,813987968037900289,bo9EZFGdjV2KTMg,0
3029,813980755332304896,jaahagasg_lop,0
3031,813977107751727105,popslooer,0
3032,813976792256180225,shahshop,0
3034,813970880862756864,shzhxbdj,0
3044,813752640781897729,Jenifferpuente2,0
3071,812793950503313409,Johndavi16,0
3074,812768839096115200,YankovitchHelen,0
3076,812752116146180096,rbegbr,0
3077,812698105388957697,BeatnikAnt1,0
3079,812608560769208320,RCJ517,0
3083,812493313253249025,Juan72674145,0
3086,812464278271885312,MSUisElite,0
3087,812463119456997376,ZoeyAbraham22,0
3093,812324110416117760,gallileory,0
3094,812270535539298305,Nick90459194,0
3096,812138830119714816,maddiebrownn77,0
3100,812116682428792832,BGevber,0
3101,812106493722034186,sneader_t,0
3102,812106100065628160,a_terkans,0
3109,812019872569917441,growuparab,0
3112,811997767337988096,HaisjLayla,0
3145,811391588958081024,Lindsey43105088,0
3157,811176742631178240,2018bschultz,0
3184,810710413012766720,muir_brayden,0
3185,810702208564137984,Majid82820457,0
3186,810682639103512577,jaketk113,0
3192,810633820760326144,emma_1021_,0
3193,772416404947607552,CaseReimus,0
3196,810550532515446784,domy9089,0
3198,810538631605555200,VandekieftLogan,0
3199,810506220683534340,danssssw,0
3206,810337954275229696,Jkk45714091,0
3208,810302023488802817,VictorC04588929,0
3213,167848034,BrandyMac815,0
3214,810176329832271872,Josecanalesjun2,0
3221,810057844678475776,Victori79967346,0
3223,809983456151269376,JKuworski,0
3228,809951524642258946,Ballerz_77,0
3230,809940138289545216,mike_stursma,0
3231,809937009909395456,LeviKorhorn,0
3237,809890571984703489,fenton_jonny,0
3270,809210550400024577,mynamei14043785,0
3271,808130432474681344,abigail_dyke,0
3278,809132681359425536,trleema9,0
3292,808862419036405760,BobCarl54054705,0
3296,808856443441074176,CarlaSm25187344,0
3299,808851410385125376,Miranda29386726,0
3300,808850339549982720,CleoWhiteLee2,0
3302,808839353824903168,algibson4405,0
3328,808633454078414849,jimmyjo904321,0
3334,808525131068952576,JftGfgjjkknnhfg,0
3347,808398766231420928,BlazeUHC_,0
3363,2276260324,lukeessmith,0
3368,808203666607996928,JamariahStanley,0
3374,808189159953276928,PennyNewell6,0
3382,808162306232381441,GV_Snack,0
3390,808148766142451712,CandyWilobee,0
3391,808148004033085441,JesusVe43994296,0
3407,808126151721971712,Kpopjunkiee,0
3408,791475821227626496,ramirez6_josiah,0
3416,808094351410823169,KendraA17056327,0
3417,3075825451,TrixMitt,0
3418,808090299041976320,DannyMitchJourn,0
3430,807994997043765248,carolyn_nguyen1,0
3434,807842775957913600,johnojala7,0
3437,807802500308934656,Hannah76857674,0
3439,807798579419029504,WongMin60922036,0
3449,807673892789743616,jill23594,0
3455,807602584018124802,1990nsxdrifter,0
3459,807478339669737472,Maria05366068,0
3462,807456093404364800,Rayjay87424200,0
3465,807451532102893569,JohnPortland3,0
3468,807424596416851968,ARandomGamerTW,0
3470,807413020284436484,Kathrynb51401,0
3471,807408002307330049,joshloadpez,0
3482,807313866673815554,ChristianDimo2,0
3485,807283499212357633,opajay1_opajay,0
3492,807182782686343169,RyanAndrewsmit4,0
3495,807094710871457792,notyouravgho,0
3497,807076659350253569,Marrigurgay,0
3499,249460537,johnfkenyon,0
3501,807037522337562624,Manuelakhodged1,0
3503,807015997290987520,Shut_up_im_brit,0
3504,807011361771425792,hubtmebaby,0
3506,806997667754676224,ejzuzh77,0
3508,806977646114410496,FelixVideaux,0
3510,806954053175562240,HgdyHgdy15,0
3516,806914496031838209,JIllradd,0
3537,806638099719745536,Mercede04034075,0
3539,806629049942450176,TimDew4,0
3541,806622707307581441,NorrodChristine,0
3542,806612341269942280,DianeEdgar11,0
3544,806572522342907909,thjcompany_,0
3546,806571923861868544,thjcompany,0
3551,806506145980547072,smallgamer122,0
3554,806376059620954113,Tajianna23,0
3559,806316801076260864,Erietsmayahooc1,0
3562,806310877699969025,LizVincent18,0
3598,805983151784939520,Billbib2,0
3601,805974043891564545,Hifj5Hifj,0
3605,805962464710037504,aple_tom,0
3629,805739229988978688,DianeCo15751795,0
3636,805627743379427328,Creeper_account,0
3647,805572238338641921,amanuel_fufa,0
3651,805530093724594176,Alevas6,0
3657,805461436231274496,LanceZyxtimer,0
3686,805108958792822784,shepard_parker,0
3697,804938792977268737,jsjwhsnajw1,0
3706,804808400794226688,Givemefreechamp,0
3717,804666322713976832,KennyGriffin17,0
3726,804493781353512960,Steve196969,0
3731,804474259003371523,John60683090,0
3737,804404136490008577,LasonyaGallucci,0
3753,804185160082132993,ayakalabf,0
3755,804164432343527425,lizzysosa87,0
3757,804159313153400833,Gerardo10318837,0
3764,804092480748736517,Trumpchannels,0
3770,804067510677016576,JeremyS98885103,0
3787,803926492518514688,Erinmishler1,0
3794,803779414995517440,AshleyT06263779,0
3807,803713327633338368,Chrisina89,0
3808,803708538740756480,Christi30609070,0
3812,803672093678256128,EhE77B6YiRjmfzg,0
3814,803665060774211588,Pam47630416,0
3818,803628574410469376,Henryquach271,0
3819,2980529889,chiefnorberto,0
3820,803627569346150400,FierroEdnaI,0
3821,803603027114528768,MaackCynthia,0
3826,803539739672543233,brimarie264,0
3837,803415650211397632,Jsudhdbdj2,0
3839,803383610824945664,samman01354106,0
3840,803382942030528512,JennyHam2,0
3841,803382443738800132,JonJonoliver4,0
3850,803307561814396928,AudraWeidum,0
3851,803308773276352513,DeclanleeF451FP,0
3852,802216561113174016,ForTheLoveOMeme,0
3857,803228562006351872,Hamlet128,0
3889,802707872429838336,AFTERDARKISFAIL,0
3892,802683873691889664,Sarah172471421,0
3894,802667542577815553,g420c,0
3903,745759561664053248,dmsailor1,0
3908,1370996144,JutteTina,0
3920,802339386088165381,alex200000721,0
3922,802328587239989249,Darlings1369,0
3956,801619388608741376,KingEx12,0
3957,801615871533862913,melissamorse37,0
3988,801236247855370240,harlydavidsion1,0
3994,801174457998049280,PeterHe23190378,0
4000,801087075667898368,elysechogan,0
4002,801055332193759233,mark_olmsted,0
4010,800903237742247936,Pleaseanya,0
4011,800901274489253888,MoonunitGames,0
4039,800703875745361920,Iray17771497,0
4053,800531616112123905,bbb10696638,0
4060,800493747465113600,ghhhrud,0
4067,800453117015752704,dubon_xavier,0
4097,800144641907511296,Gg91051442,0
4112,800061876189229056,21memes8734,0
4116,800053517507497991,Lizasmith91067,0
4140,799724192946094080,TracyMccollum4,0
4148,770163635784151040,November13Echo,0
4169,799314551204417540,savanah_pfaff,0
4177,799170784472297472,mystic7sucks,0
4178,599862939,KentLuttke,0
4209,799026633520857088,value_cityusa,0
4215,799018857008627712,chavarria141,0
4218,799014860319313921,jax5899,0
4222,799008639696695296,MockingDude3285,0
4262,798877211474337792,StevenCurtisHa2,0
4265,798836507549188097,jai_mahtani,0
4270,798740223828049922,LucyLucyloutiep,0
4273,798710892506574848,ZeYvkmoiGt4ne03,0
4280,798678221038514176,alyssa_brinks,0
4285,798628998192435200,JamesSchutz4,0
4299,798450548047564800,blue64548765,0
4300,798404996010307585,SteepleStudios,0
4301,798390660944592896,tymoo1899,0
4316,798214486297456640,freed_lyla,0
4319,798183473521401857,ggpajack,0
4323,798174210212462592,FriggaChoo,0
4326,798171860647211008,JugglyBiddys,0
4327,798171408861958145,JiggabooJigga,0
4328,798170950848180225,Killa386762581,0
4335,798007866040971268,Ggg77490270,0
4336,797993474045972481,PatForde4,0
4342,797953201328820228,andrealugonews,0
4346,797908758533931008,bobbyrebel420,0
4348,797905707077140480,yssimgiraffe,0
4350,797897423771275264,whatever_why,0
4351,797895433012080644,LegomanPuzzler,0
4353,797882599180009472,JoyceRowland36,0
4364,797702702801321984,JoseRomeoSalin9,0
4370,797674479786819584,Ribyb3,0
4390,4851006281,RadieEllise,0
4399,797457106836353025,sensei____00,0
4401,797439645596450816,themainniggie,0
4405,797323495009120256,bearhugger2321,0
4408,797305695439831040,JayleeBranson,0
